Count,Name,Position X,Position Y,Position Z,ALT,COD,MAT
1,Point,421305.1400,4806150.2500,1762.3500,,,
1,Point,423449.6100,4807414.4800,1713.5400,,,
1,TCPOINT,423449.6100,4807414.4800,1713.5400,1713.540,,5050
1,Attribute Definition,423449.7100,4807414.1800,1713.5400,,,
1,Attribute Definition,423449.7100,4807414.5800,1713.5400,,,
1,Attribute Definition,421302.4100,4806139.0000,1762.8600,,,
1,Attribute Definition,423452.2500,4807405.7700,1715.2000,,,
1,Point,423452.1500,4807405.6700,1715.2000,,,
1,Attribute Definition,423452.0500,4807405.5700,1715.2000,,,
1,Attribute Definition,423452.2500,4807405.3700,1715.2000,,,
1,Attribute Definition,421311.1400,4806135.5300,1767.1400,,,
1,Attribute Definition,421311.1400,4806135.9300,1767.1400,,,
1,TCPOINT,423452.1500,4807405.6700,1715.2000,1715.200,,5012
1,Attribute Definition,421310.9400,4806135.7300,1767.1400,,,
1,TCPOINT,421310.9700,4806136.9300,1766.8800,1766.880,,5011
1,Point,423452.9100,4807407.0000,1716.1500,,,
1,TCPOINT,423452.9100,4807407.0000,1716.1500,1716.150,,5010
1,Attribute Definition,423453.0100,4807406.7000,1716.1500,,,
1,Attribute Definition,423453.0100,4807407.1000,1716.1500,,,
1,Attribute Definition,421311.0700,4806137.0300,1766.8800,,,
1,Point,421310.9700,4806136.9300,1766.8800,,,
1,Attribute Definition,421310.8700,4806136.8300,1766.8800,,,
1,Attribute Definition,421311.0700,4806136.6300,1766.8800,,,
1,Point,421311.0400,4806135.8300,1767.1400,,,
1,Attribute Definition,423449.8200,4807407.7600,1715.5200,,,
1,Attribute Definition,423450.0200,4807407.5600,1715.5200,,,
1,Point,421310.1100,4806135.2300,1767.0700,,,
1,TCPOINT,421310.1100,4806135.2300,1767.0700,1767.070,,5015
1,TCPOINT,423449.9200,4807407.8600,1715.5200,1715.520,,5016
1,Attribute Definition,421308.8900,4806134.0800,1766.6400,,,
1,Attribute Definition,423450.0200,4807407.9600,1715.5200,,,
1,Point,423449.9200,4807407.8600,1715.5200,,,
1,Attribute Definition,421310.2100,4806135.3300,1767.0700,,,
1,Attribute Definition,423451.1400,4807406.6600,1716.2400,,,
1,Attribute Definition,423451.1400,4807407.0600,1716.2400,,,
1,TCPOINT,421311.0400,4806135.8300,1767.1400,1767.140,,5013
1,Attribute Definition,423450.9400,4807406.8600,1716.2400,,,
1,Attribute Definition,421310.0100,4806135.1300,1767.0700,,,
1,Attribute Definition,421310.2100,4806134.9300,1767.0700,,,
1,Point,423451.0400,4807406.9600,1716.2400,,,
1,TCPOINT,423451.0400,4807406.9600,1716.2400,1716.240,,5014
1,Attribute Definition,423452.8100,4807406.9000,1716.1500,,,
1,Attribute Definition,421314.4500,4806140.0200,1767.3800,,,
1,Attribute Definition,421314.4500,4806140.4200,1767.3800,,,
1,TCPOINT,423452.6100,4807408.3500,1714.7000,1714.700,,5004
1,Attribute Definition,421314.2500,4806140.2200,1767.3800,,,
1,Attribute Definition,423451.2800,4807407.7200,1714.9800,,,
1,Attribute Definition,423451.4800,4807407.5200,1714.9800,,,
1,Point,421314.3500,4806140.3200,1767.3800,,,
1,TCPOINT,421314.3500,4806140.3200,1767.3800,1767.380,,5005
1,Point,423452.6100,4807408.3500,1714.7000,,,
1,Attribute Definition,421314.5000,4806141.2700,1766.8300,,,
1,Point,421314.4000,4806141.1700,1766.8300,,,
1,Attribute Definition,421314.3000,4806141.0700,1766.8300,,,
1,Attribute Definition,421314.5000,4806140.8700,1766.8300,,,
1,Attribute Definition,423452.7100,4807408.0500,1714.7000,,,
1,Attribute Definition,423452.7100,4807408.4500,1714.7000,,,
1,TCPOINT,421314.4000,4806141.1700,1766.8300,1766.830,,5003
1,Attribute Definition,423452.5100,4807408.2500,1714.7000,,,
1,Attribute Definition,423451.4800,4807407.9200,1714.9800,,,
1,TCPOINT,423453.8500,4807407.3800,1714.5100,1714.510,,5008
1,Attribute Definition,421312.8000,4806137.0500,1767.4200,,,
1,Attribute Definition,423453.9500,4807407.4800,1714.5100,,,
1,Point,423453.8500,4807407.3800,1714.5100,,,
1,Point,421312.9000,4806137.1500,1767.4200,,,
1,TCPOINT,421312.9000,4806137.1500,1767.4200,1767.420,,5009
1,Attribute Definition,421313.0000,4806136.8500,1767.4200,,,
1,Attribute Definition,421313.0000,4806137.2500,1767.4200,,,
1,Attribute Definition,423453.9500,4807407.0800,1714.5100,,,
1,Attribute Definition,421312.4900,4806139.0200,1766.9200,,,
1,Attribute Definition,421312.6900,4806138.8200,1766.9200,,,
1,Point,423451.3800,4807407.8200,1714.9800,,,
1,TCPOINT,423451.3800,4807407.8200,1714.9800,1714.980,,5006
1,TCPOINT,421312.5900,4806139.1200,1766.9200,1766.920,,5007
1,Attribute Definition,423453.7500,4807407.2800,1714.5100,,,
1,Attribute Definition,421312.6900,4806139.2200,1766.9200,,,
1,Point,421312.5900,4806139.1200,1766.9200,,,
1,Point,423441.7600,4807411.0200,1715.3400,,,
1,TCPOINT,423441.7600,4807411.0200,1715.3400,1715.340,,5026
1,Attribute Definition,423441.8600,4807410.7200,1715.3400,,,
1,Attribute Definition,423441.8600,4807411.1200,1715.3400,,,
1,Attribute Definition,421299.7300,4806138.4500,1762.0500,,,
1,Point,421299.6300,4806138.3500,1762.0500,,,
1,Attribute Definition,421299.5300,4806138.2500,1762.0500,,,
1,Attribute Definition,421299.7300,4806138.0500,1762.0500,,,
1,Attribute Definition,423441.6600,4807410.9200,1715.3400,,,
1,TCPOINT,423443.1400,4807409.8900,1714.4900,1714.490,,5024
1,Attribute Definition,421300.0900,4806136.3400,1762.3300,,,
1,Attribute Definition,423443.2400,4807409.9900,1714.4900,,,
1,Point,423443.1400,4807409.8900,1714.4900,,,
1,Point,421300.1900,4806136.4400,1762.3300,,,
1,TCPOINT,421300.1900,4806136.4400,1762.3300,1762.330,,5025
1,Attribute Definition,421300.2900,4806136.1400,1762.3300,,,
1,Attribute Definition,421300.2900,4806136.5400,1762.3300,,,
1,TCPOINT,421299.6300,4806138.3500,1762.0500,1762.050,,5027
1,Attribute Definition,423442.7300,4807412.0800,1713.9200,,,
1,Attribute Definition,423442.7300,4807412.4800,1713.9200,,,
1,TCPOINT,421301.4500,4806137.9200,1762.6400,1762.640,,5029
1,Attribute Definition,423442.5300,4807412.2800,1713.9200,,,
1,Attribute Definition,421302.2100,4806138.8000,1762.8600,,,
1,Attribute Definition,421302.4100,4806138.6000,1762.8600,,,
1,Point,423442.6300,4807412.3800,1713.9200,,,
1,TCPOINT,423442.6300,4807412.3800,1713.9200,1713.920,,5030
1,Point,421301.4500,4806137.9200,1762.6400,,,
1,Attribute Definition,423441.1300,4807412.8300,1714.3800,,,
1,Point,423441.0300,4807412.7300,1714.3800,,,
1,Attribute Definition,423440.9300,4807412.6300,1714.3800,,,
1,Attribute Definition,423441.1300,4807412.4300,1714.3800,,,
1,Attribute Definition,421301.5500,4806137.6200,1762.6400,,,
1,Attribute Definition,421301.5500,4806138.0200,1762.6400,,,
1,TCPOINT,423441.0300,4807412.7300,1714.3800,1714.380,,5028
1,Attribute Definition,421301.3500,4806137.8200,1762.6400,,,
1,Attribute Definition,423443.2400,4807409.5900,1714.4900,,,
1,Attribute Definition,421308.9600,4806133.4300,1767.0200,,,
1,Point,421308.8600,4806133.3300,1767.0200,,,
1,Attribute Definition,421308.7600,4806133.2300,1767.0200,,,
1,Attribute Definition,421308.9600,4806133.0300,1767.0200,,,
1,Attribute Definition,423445.8000,4807410.7100,1714.6000,,,
1,Attribute Definition,423445.8000,4807411.1100,1714.6000,,,
1,TCPOINT,421308.8600,4806133.3300,1767.0200,1767.020,,5019
1,Attribute Definition,423445.6000,4807410.9100,1714.6000,,,
1,TCPOINT,423447.3900,4807409.4600,1715.5600,1715.560,,5018
1,Point,421308.9900,4806134.1800,1766.6400,,,
1,TCPOINT,421308.9900,4806134.1800,1766.6400,1766.640,,5017
1,Attribute Definition,421309.0900,4806133.8800,1766.6400,,,
1,Attribute Definition,421309.0900,4806134.2800,1766.6400,,,
1,Attribute Definition,423447.4900,4807409.5600,1715.5600,,,
1,Point,423447.3900,4807409.4600,1715.5600,,,
1,Attribute Definition,423447.2900,4807409.3600,1715.5600,,,
1,Attribute Definition,423447.4900,4807409.1600,1715.5600,,,
1,Point,423445.7000,4807411.0100,1714.6000,,,
1,Attribute Definition,421298.8900,4806136.8800,1761.9600,,,
1,Attribute Definition,421299.0900,4806136.6800,1761.9600,,,
1,Point,423444.6900,4807409.4800,1714.8200,,,
1,TCPOINT,423444.6900,4807409.4800,1714.8200,1714.820,,5022
1,TCPOINT,421298.9900,4806136.9800,1761.9600,1761.960,,5023
1,Attribute Definition,423443.0400,4807409.7900,1714.4900,,,
1,Attribute Definition,421299.0900,4806137.0800,1761.9600,,,
1,Point,421298.9900,4806136.9800,1761.9600,,,
1,Attribute Definition,423444.7900,4807409.5800,1714.8200,,,
1,Attribute Definition,421299.6100,4806136.2700,1762.0300,,,
1,Attribute Definition,421299.6100,4806136.6700,1762.0300,,,
1,TCPOINT,423445.7000,4807411.0100,1714.6000,1714.600,,5020
1,Attribute Definition,421299.4100,4806136.4700,1762.0300,,,
1,Attribute Definition,423444.5900,4807409.3800,1714.8200,,,
1,Attribute Definition,423444.7900,4807409.1800,1714.8200,,,
1,Point,421299.5100,4806136.5700,1762.0300,,,
1,TCPOINT,421299.5100,4806136.5700,1762.0300,1762.030,,5021
1,TCPOINT,421312.2800,4806141.5300,1766.2000,1766.200,,4945
1,TCPOINT,421321.2700,4806152.4800,1766.1800,1766.180,,4869
1,Attribute Definition,421788.9400,4806435.3100,1785.7400,,,
1,Attribute Definition,421321.3700,4806152.5800,1766.1800,,,
1,Point,421321.2700,4806152.4800,1766.1800,,,
1,Point,421789.0400,4806435.4100,1785.7400,,,
1,TCPOINT,421789.0400,4806435.4100,1785.7400,1785.740,,4870
1,Attribute Definition,421789.1400,4806435.1100,1785.7400,,,
1,Attribute Definition,421789.1400,4806435.5100,1785.7400,,,
1,Attribute Definition,421321.3700,4806152.1800,1766.1800,,,
1,Attribute Definition,421788.1200,4806435.9200,1787.1900,,,
1,Attribute Definition,421788.3200,4806435.7200,1787.1900,,,
1,Point,421321.0300,4806152.5700,1766.7000,,,
1,TCPOINT,421321.0300,4806152.5700,1766.7000,1766.700,,4867
1,TCPOINT,421788.2200,4806436.0200,1787.1900,1787.190,,4868
1,Attribute Definition,421321.1700,4806152.3800,1766.1800,,,
1,Attribute Definition,421788.3200,4806436.1200,1787.1900,,,
1,Point,421788.2200,4806436.0200,1787.1900,,,
1,Attribute Definition,421318.0500,4806152.1400,1764.5700,,,
1,Attribute Definition,421317.7100,4806149.9200,1764.3700,,,
1,Point,421317.6100,4806149.8200,1764.3700,,,
1,Attribute Definition,421317.5100,4806149.7200,1764.3700,,,
1,Attribute Definition,421317.7100,4806149.5200,1764.3700,,,
1,Attribute Definition,421806.7400,4806445.0700,1789.8800,,,
1,Attribute Definition,421806.7400,4806445.4700,1789.8800,,,
1,TCPOINT,421317.6100,4806149.8200,1764.3700,1764.370,,4873
1,Attribute Definition,421806.5400,4806445.2700,1789.8800,,,
1,TCPOINT,421806.8700,4806449.0400,1791.5400,1791.540,,4872
1,Point,421318.1500,4806152.2400,1764.5700,,,
1,TCPOINT,421318.1500,4806152.2400,1764.5700,1764.570,,4871
1,Attribute Definition,421318.2500,4806151.9400,1764.5700,,,
1,Attribute Definition,421318.2500,4806152.3400,1764.5700,,,
1,Attribute Definition,421806.9700,4806449.1400,1791.5400,,,
1,Point,421806.8700,4806449.0400,1791.5400,,,
1,Attribute Definition,421806.7700,4806448.9400,1791.5400,,,
1,Attribute Definition,421806.9700,4806448.7400,1791.5400,,,
1,Attribute Definition,421321.1300,4806152.6700,1766.7000,,,
1,Point,421784.0900,4806422.6900,1788.8200,,,
1,TCPOINT,421784.0900,4806422.6900,1788.8200,1788.820,,4862
1,Attribute Definition,421784.1900,4806422.3900,1788.8200,,,
1,Attribute Definition,421784.1900,4806422.7900,1788.8200,,,
1,Attribute Definition,421320.9400,4806155.4000,1766.3800,,,
1,Point,421320.8400,4806155.3000,1766.3800,,,
1,Attribute Definition,421320.7400,4806155.2000,1766.3800,,,
1,Attribute Definition,421320.9400,4806155.0000,1766.3800,,,
1,Attribute Definition,421783.9900,4806422.5900,1788.8200,,,
1,TCPOINT,421782.9800,4806422.7000,1788.3700,1788.370,,4860
1,Attribute Definition,421319.8400,4806155.5000,1763.5200,,,
1,Attribute Definition,421783.0800,4806422.8000,1788.3700,,,
1,Point,421782.9800,4806422.7000,1788.3700,,,
1,Point,421319.9400,4806155.6000,1763.5200,,,
1,TCPOINT,421319.9400,4806155.6000,1763.5200,1763.520,,4861
1,Attribute Definition,421320.0400,4806155.3000,1763.5200,,,
1,Attribute Definition,421320.0400,4806155.7000,1763.5200,,,
1,TCPOINT,421320.8400,4806155.3000,1766.3800,1766.380,,4863
1,Attribute Definition,421787.0800,4806432.8400,1788.9500,,,
1,Attribute Definition,421787.0800,4806433.2400,1788.9500,,,
1,TCPOINT,421321.6800,4806154.4700,1766.4100,1766.410,,4865
1,Attribute Definition,421786.8800,4806433.0400,1788.9500,,,
1,Attribute Definition,421320.9300,4806152.4700,1766.7000,,,
1,Attribute Definition,421321.1300,4806152.2700,1766.7000,,,
1,Point,421786.9800,4806433.1400,1788.9500,,,
1,TCPOINT,421786.9800,4806433.1400,1788.9500,1788.950,,4866
1,Point,421321.6800,4806154.4700,1766.4100,,,
1,Attribute Definition,421788.8200,4806433.3900,1791.7800,,,
1,Point,421788.7200,4806433.2900,1791.7800,,,
1,Attribute Definition,421788.6200,4806433.1900,1791.7800,,,
1,Attribute Definition,421788.8200,4806432.9900,1791.7800,,,
1,Attribute Definition,421321.7800,4806154.1700,1766.4100,,,
1,Attribute Definition,421321.7800,4806154.5700,1766.4100,,,
1,TCPOINT,421788.7200,4806433.2900,1791.7800,1791.780,,4864
1,Attribute Definition,421321.5800,4806154.3700,1766.4100,,,
1,Attribute Definition,421786.4900,4806443.8700,1788.2500,,,
1,Attribute Definition,421786.6900,4806443.6700,1788.2500,,,
1,Point,421312.4100,4806147.2400,1764.9800,,,
1,TCPOINT,421312.4100,4806147.2400,1764.9800,1764.980,,4883
1,TCPOINT,421786.5900,4806443.9700,1788.2500,1788.250,,4884
1,Attribute Definition,421310.6500,4806147.6300,1764.7700,,,
1,Attribute Definition,421786.6900,4806444.0700,1788.2500,,,
1,Point,421786.5900,4806443.9700,1788.2500,,,
1,Attribute Definition,421312.5100,4806147.3400,1764.9800,,,
1,Attribute Definition,421799.5500,4806443.8700,1788.8600,,,
1,Attribute Definition,421799.5500,4806444.2700,1788.8600,,,
1,TCPOINT,421311.6800,4806148.1100,1764.8300,1764.830,,4881
1,Attribute Definition,421799.3500,4806444.0700,1788.8600,,,
1,Attribute Definition,421312.3100,4806147.1400,1764.9800,,,
1,Attribute Definition,421312.5100,4806146.9400,1764.9800,,,
1,Point,421799.4500,4806444.1700,1788.8600,,,
1,TCPOINT,421799.4500,4806444.1700,1788.8600,1788.860,,4882
1,Attribute Definition,421310.8500,4806147.4300,1764.7700,,,
1,Point,421311.7300,4806146.2000,1764.9800,,,
1,TCPOINT,421311.7300,4806146.2000,1764.9800,1764.980,,4887
1,Attribute Definition,421311.8300,4806145.9000,1764.9800,,,
1,Attribute Definition,421311.8300,4806146.3000,1764.9800,,,
1,Attribute Definition,421781.5900,4806437.2100,1783.7500,,,
1,Point,421781.4900,4806437.1100,1783.7500,,,
1,Attribute Definition,421781.3900,4806437.0100,1783.7500,,,
1,Attribute Definition,421781.5900,4806436.8100,1783.7500,,,
1,Attribute Definition,421311.6300,4806146.1000,1764.9800,,,
1,TCPOINT,421310.7500,4806147.7300,1764.7700,1764.770,,4885
1,Attribute Definition,421785.1200,4806443.3800,1786.7700,,,
1,Attribute Definition,421310.8500,4806147.8300,1764.7700,,,
1,Point,421310.7500,4806147.7300,1764.7700,,,
1,Point,421785.2200,4806443.4800,1786.7700,,,
1,TCPOINT,421785.2200,4806443.4800,1786.7700,1786.770,,4886
1,Attribute Definition,421785.3200,4806443.1800,1786.7700,,,
1,Attribute Definition,421785.3200,4806443.5800,1786.7700,,,
1,Point,421311.6800,4806148.1100,1764.8300,,,
1,TCPOINT,421804.8400,4806447.0000,1787.7800,1787.780,,4876
1,Attribute Definition,421315.1600,4806149.4200,1764.6100,,,
1,Attribute Definition,421804.9400,4806447.1000,1787.7800,,,
1,Point,421804.8400,4806447.0000,1787.7800,,,
1,Point,421315.2600,4806149.5200,1764.6100,,,
1,TCPOINT,421315.2600,4806149.5200,1764.6100,1764.610,,4877
1,Attribute Definition,421315.3600,4806149.2200,1764.6100,,,
1,Attribute Definition,421315.3600,4806149.6200,1764.6100,,,
1,Attribute Definition,421804.9400,4806446.7000,1787.7800,,,
1,Attribute Definition,421314.7600,4806150.5000,1763.9300,,,
1,Attribute Definition,421314.9600,4806150.3000,1763.9300,,,
1,Point,421806.6400,4806445.3700,1789.8800,,,
1,TCPOINT,421806.6400,4806445.3700,1789.8800,1789.880,,4874
1,TCPOINT,421314.8600,4806150.6000,1763.9300,1763.930,,4875
1,Attribute Definition,421804.7400,4806446.9000,1787.7800,,,
1,Attribute Definition,421314.9600,4806150.7000,1763.9300,,,
1,Point,421314.8600,4806150.6000,1763.9300,,,
1,Attribute Definition,421803.2200,4806444.4400,1786.5600,,,
1,Attribute Definition,421803.3000,4806446.7600,1786.4900,,,
1,Point,421803.2000,4806446.6600,1786.4900,,,
1,Attribute Definition,421803.1000,4806446.5600,1786.4900,,,
1,Attribute Definition,421803.3000,4806446.3600,1786.4900,,,
1,Attribute Definition,421311.7800,4806147.8100,1764.8300,,,
1,Attribute Definition,421311.7800,4806148.2100,1764.8300,,,
1,TCPOINT,421803.2000,4806446.6600,1786.4900,1786.490,,4880
1,Attribute Definition,421311.5800,4806148.0100,1764.8300,,,
1,TCPOINT,421313.8900,4806148.6300,1764.8400,1764.840,,4879
1,Point,421803.3200,4806444.5400,1786.5600,,,
1,TCPOINT,421803.3200,4806444.5400,1786.5600,1786.560,,4878
1,Attribute Definition,421803.4200,4806444.2400,1786.5600,,,
1,Attribute Definition,421803.4200,4806444.6400,1786.5600,,,
1,Attribute Definition,421313.9900,4806148.7300,1764.8400,,,
1,Point,421313.8900,4806148.6300,1764.8400,,,
1,Attribute Definition,421313.7900,4806148.5300,1764.8400,,,
1,Attribute Definition,421313.9900,4806148.3300,1764.8400,,,
1,Attribute Definition,421783.0800,4806422.4000,1788.3700,,,
1,Attribute Definition,421492.9400,4806243.1200,1719.3500,,,
1,Attribute Definition,421492.9400,4806243.5200,1719.3500,,,
1,TCPOINT,421491.7400,4806243.5200,1719.3200,1719.320,,4840
1,Attribute Definition,421492.7400,4806243.3200,1719.3500,,,
1,Attribute Definition,421306.6200,4806146.1700,1763.4200,,,
1,Attribute Definition,421306.8200,4806145.9700,1763.4200,,,
1,Point,421492.8400,4806243.4200,1719.3500,,,
1,TCPOINT,421492.8400,4806243.4200,1719.3500,1719.350,,4841
1,Point,421491.7400,4806243.5200,1719.3200,,,
1,Attribute Definition,421491.0500,4806243.8300,1718.9200,,,
1,Point,421490.9500,4806243.7300,1718.9200,,,
1,Attribute Definition,421490.8500,4806243.6300,1718.9200,,,
1,Attribute Definition,421491.0500,4806243.4300,1718.9200,,,
1,Attribute Definition,421491.8400,4806243.2200,1719.3200,,,
1,Attribute Definition,421491.8400,4806243.6200,1719.3200,,,
1,TCPOINT,421490.9500,4806243.7300,1718.9200,1718.920,,4839
1,Attribute Definition,421491.6400,4806243.4200,1719.3200,,,
1,Attribute Definition,421306.8200,4806146.3700,1763.4200,,,
1,TCPOINT,421307.7600,4806146.5900,1763.5300,1763.530,,4844
1,Attribute Definition,421309.1100,4806147.9200,1763.5400,,,
1,Attribute Definition,421307.8600,4806146.6900,1763.5300,,,
1,Point,421307.7600,4806146.5900,1763.5300,,,
1,Point,421309.2100,4806148.0200,1763.5400,,,
1,TCPOINT,421309.2100,4806148.0200,1763.5400,1763.540,,4845
1,Attribute Definition,421309.3100,4806147.7200,1763.5400,,,
1,Attribute Definition,421309.3100,4806148.1200,1763.5400,,,
1,Attribute Definition,421307.8600,4806146.2900,1763.5300,,,
1,Attribute Definition,421306.2700,4806145.5100,1763.5800,,,
1,Attribute Definition,421306.4700,4806145.3100,1763.5800,,,
1,Point,421306.7200,4806146.2700,1763.4200,,,
1,TCPOINT,421306.7200,4806146.2700,1763.4200,1763.420,,4842
1,TCPOINT,421306.3700,4806145.6100,1763.5800,1763.580,,4843
1,Attribute Definition,421307.6600,4806146.4900,1763.5300,,,
1,Attribute Definition,421306.4700,4806145.7100,1763.5800,,,
1,Point,421306.3700,4806145.6100,1763.5800,,,
1,TCPOINT,421490.2200,4806244.4800,1719.1000,1719.100,,4838
1,Attribute Definition,421487.5200,4806245.6300,1718.7400,,,
1,Attribute Definition,421487.7200,4806245.4300,1718.7400,,,
1,Point,421488.3300,4806247.9200,1719.3600,,,
1,TCPOINT,421488.3300,4806247.9200,1719.3600,1719.360,,4833
1,TCPOINT,421487.6200,4806245.7300,1718.7400,1718.740,,4834
1,Attribute Definition,421488.3600,4806246.6200,1718.3300,,,
1,Attribute Definition,421487.7200,4806245.8300,1718.7400,,,
1,Point,421487.6200,4806245.7300,1718.7400,,,
1,Attribute Definition,421488.4300,4806248.0200,1719.3600,,,
1,Attribute Definition,421487.2800,4806246.2600,1718.4800,,,
1,Attribute Definition,421487.2800,4806246.6600,1718.4800,,,
1,TCPOINT,421485.8500,4806246.5300,1718.6900,1718.690,,4831
1,Attribute Definition,421487.0800,4806246.4600,1718.4800,,,
1,Attribute Definition,421488.2300,4806247.8200,1719.3600,,,
1,Attribute Definition,421488.4300,4806247.6200,1719.3600,,,
1,Point,421487.1800,4806246.5600,1718.4800,,,
1,TCPOINT,421487.1800,4806246.5600,1718.4800,1718.480,,4832
1,Attribute Definition,421488.5600,4806246.4200,1718.3300,,,
1,Point,421489.3000,4806245.7600,1718.8800,,,
1,TCPOINT,421489.3000,4806245.7600,1718.8800,1718.880,,4837
1,Attribute Definition,421489.4000,4806245.4600,1718.8800,,,
1,Attribute Definition,421489.4000,4806245.8600,1718.8800,,,
1,Attribute Definition,421490.3200,4806244.5800,1719.1000,,,
1,Point,421490.2200,4806244.4800,1719.1000,,,
1,Attribute Definition,421490.1200,4806244.3800,1719.1000,,,
1,Attribute Definition,421490.3200,4806244.1800,1719.1000,,,
1,Attribute Definition,421489.2000,4806245.6600,1718.8800,,,
1,TCPOINT,421488.4600,4806246.7200,1718.3300,1718.330,,4835
1,Attribute Definition,421489.0600,4806246.4200,1718.4800,,,
1,Attribute Definition,421488.5600,4806246.8200,1718.3300,,,
1,Point,421488.4600,4806246.7200,1718.3300,,,
1,Point,421489.1600,4806246.5200,1718.4800,,,
1,TCPOINT,421489.1600,4806246.5200,1718.4800,1718.480,,4836
1,Attribute Definition,421489.2600,4806246.2200,1718.4800,,,
1,Attribute Definition,421489.2600,4806246.6200,1718.4800,,,
1,Attribute Definition,421315.7900,4806157.1000,1762.7200,,,
1,Point,421315.6900,4806157.0000,1762.7200,,,
1,Attribute Definition,421315.5900,4806156.9000,1762.7200,,,
1,Attribute Definition,421315.7900,4806156.7000,1762.7200,,,
1,Attribute Definition,421779.2100,4806436.1600,1787.6400,,,
1,Attribute Definition,421779.2100,4806436.5600,1787.6400,,,
1,TCPOINT,421315.6900,4806157.0000,1762.7200,1762.720,,4855
1,Attribute Definition,421779.0100,4806436.3600,1787.6400,,,
1,TCPOINT,421315.1200,4806154.9100,1762.8200,1762.820,,4854
1,Point,421315.9200,4806153.4600,1763.6200,,,
1,TCPOINT,421315.9200,4806153.4600,1763.6200,1763.620,,4853
1,Attribute Definition,421316.0200,4806153.1600,1763.6200,,,
1,Attribute Definition,421316.0200,4806153.5600,1763.6200,,,
1,Attribute Definition,421315.2200,4806155.0100,1762.8200,,,
1,Point,421315.1200,4806154.9100,1762.8200,,,
1,Attribute Definition,421315.0200,4806154.8100,1762.8200,,,
1,Attribute Definition,421315.2200,4806154.6100,1762.8200,,,
1,Point,421779.1100,4806436.4600,1787.6400,,,
1,Attribute Definition,421318.7800,4806156.4300,1763.2200,,,
1,Attribute Definition,421318.9800,4806156.2300,1763.2200,,,
1,Point,421780.8200,4806427.3800,1786.6900,,,
1,TCPOINT,421780.8200,4806427.3800,1786.6900,1786.690,,4858
1,TCPOINT,421318.8800,4806156.5300,1763.2200,1763.220,,4859
1,Attribute Definition,421782.8800,4806422.6000,1788.3700,,,
1,Attribute Definition,421318.9800,4806156.6300,1763.2200,,,
1,Point,421318.8800,4806156.5300,1763.2200,,,
1,Attribute Definition,421780.9200,4806427.4800,1786.6900,,,
1,Attribute Definition,421317.2600,4806156.3500,1762.9700,,,
1,Attribute Definition,421317.2600,4806156.7500,1762.9700,,,
1,TCPOINT,421779.1100,4806436.4600,1787.6400,1787.640,,4856
1,Attribute Definition,421317.0600,4806156.5500,1762.9700,,,
1,Attribute Definition,421780.7200,4806427.2800,1786.6900,,,
1,Attribute Definition,421780.9200,4806427.0800,1786.6900,,,
1,Point,421317.1600,4806156.6500,1762.9700,,,
1,TCPOINT,421317.1600,4806156.6500,1762.9700,1762.970,,4857
1,Attribute Definition,421315.8200,4806153.3600,1763.6200,,,
1,Attribute Definition,421310.6200,4806149.9900,1763.2800,,,
1,Attribute Definition,421310.6200,4806150.3900,1763.2800,,,
1,TCPOINT,421310.4700,4806149.6300,1763.2400,1763.240,,4847
1,Attribute Definition,421310.4200,4806150.1900,1763.2800,,,
1,Attribute Definition,421311.7500,4806151.1300,1763.1900,,,
1,Attribute Definition,421311.9500,4806150.9300,1763.1900,,,
1,Point,421310.5200,4806150.2900,1763.2800,,,
1,TCPOINT,421310.5200,4806150.2900,1763.2800,1763.280,,4848
1,Point,421310.4700,4806149.6300,1763.2400,,,
1,Attribute Definition,421308.5100,4806149.1500,1763.2800,,,
1,Point,421308.4100,4806149.0500,1763.2800,,,
1,Attribute Definition,421308.3100,4806148.9500,1763.2800,,,
1,Attribute Definition,421308.5100,4806148.7500,1763.2800,,,
1,Attribute Definition,421310.5700,4806149.3300,1763.2400,,,
1,Attribute Definition,421310.5700,4806149.7300,1763.2400,,,
1,TCPOINT,421308.4100,4806149.0500,1763.2800,1763.280,,4846
1,Attribute Definition,421310.3700,4806149.5300,1763.2400,,,
1,Attribute Definition,421311.9500,4806151.3300,1763.1900,,,
1,TCPOINT,421312.5100,4806153.8500,1762.6700,1762.670,,4851
1,Attribute Definition,421313.9900,4806152.9000,1763.3100,,,
1,Attribute Definition,421312.6100,4806153.9500,1762.6700,,,
1,Point,421312.5100,4806153.8500,1762.6700,,,
1,Point,421314.0900,4806153.0000,1763.3100,,,
1,TCPOINT,421314.0900,4806153.0000,1763.3100,1763.310,,4852
1,Attribute Definition,421314.1900,4806152.7000,1763.3100,,,
1,Attribute Definition,421314.1900,4806153.1000,1763.3100,,,
1,Attribute Definition,421312.6100,4806153.5500,1762.6700,,,
1,Attribute Definition,421311.5100,4806152.9100,1762.8100,,,
1,Attribute Definition,421311.7100,4806152.7100,1762.8100,,,
1,Point,421311.8500,4806151.2300,1763.1900,,,
1,TCPOINT,421311.8500,4806151.2300,1763.1900,1763.190,,4849
1,TCPOINT,421311.6100,4806153.0100,1762.8100,1762.810,,4850
1,Attribute Definition,421312.4100,4806153.7500,1762.6700,,,
1,Attribute Definition,421311.7100,4806153.1100,1762.8100,,,
1,Point,421311.6100,4806153.0100,1762.8100,,,
1,TCPOINT,421791.9700,4806433.4400,1789.9100,1789.910,,4926
1,Attribute Definition,421308.3800,4806133.5100,1766.3000,,,
